product_id,comment,comment_clean,rating
xiaomi-14t-5g,pin điện thoại mình mới mua được ngày pin tụt nhanh vấn đề này có được bảo hành không ạ,pin điện_thoại mới mua pin tụt nhanh vấn_đề bảo hành không,4
xiaomi-14t-5g,máy hao pin không làm gì qua đêm tụt pin,máy hao pin không đêm tụt pin,3
xiaomi-14t-5g,tặng phiếu mua hàng đến lúc đổi sang sản phẩm khác thì lại thu lại tiền phiếu mua hàng đúng là sợ đến già,tặng phiếu mua hàng đổi sang sản_phẩm thu tiền phiếu mua hàng sợ già,1
xiaomi-14t-5g,loa nghe rất nhỏ không hay màn hình siêu sáng nhìn đã mắt sạc 67w khoảng tiếng đầy pin chống nước ok không lo hỏng máy chip mạnh dùng tác vụ bình thường mượt mà điểm yếu nóng nhanh mỗi lúc nóng quá là hơi giật lag,loa nhỏ không màn_hình siêu mắt sạc 67 w tiếng pin chống ok không lo hỏng máy chip tác_vụ bình_thường mượt_mà điểm yếu nóng nhanh nóng hơi giật lag,5
xiaomi-14t-5g,tưởng thế giới di động thế nào quá tệ khách mua hàng thì tặng phiếu mua hàng cho khách nhưng khách không dùng đến khi khách trả hàng để đổi sang sản phẩm khác thì đòi thu tiền phiếu mua hàng đó tặng cho khách xong giờ lại thu tiền làm việc quá chất luôn rồi lấy lý do không nhìn được kho khác không in được phiếu này nọ sợ thế giới di động đến già luôn,tưởng thế_giới di_động tệ mua hàng tặng phiếu mua hàng không trả hàng đổi sang sản_phẩm đòi thu tiền phiếu mua hàng tặng xong thu tiền làm_việc chất không kho không in phiếu sợ thế_giới di_động già,1
xiaomi-14t-5g,mua thì có phiếu 1tr mua tất sản phẩm giờ giảm còn thì cắt phiếu thế giới di động biết cách làm ăn phết,mua phiếu mua tất sản_phẩm giảm cắt phiếu thế_giới di_động làm_ăn phết,5
xiaomi-14t-5g,xiaomi 14t 5g thì rất chất lượng nhưng mình sử dụng thấy máy hao pin hơi nhanh so với các dòng khác mình sài là một nói chung xiaomi 14t rất đáng mua chất lượng về mọi mặt,xiaomi 14 t 5 g chất_lượng máy hao pin hơi nhanh dòng sài xiaomi 14 t mua chất_lượng mặt,5
xiaomi-14t-5g,xin hỏi máy mình mua tầm hơn bốn tháng thì có hỗ trợ đổi trả không ạmáy rất hay lỗi zalo không đồng bộ khi không có chuông khi không có míc khi không có tiếng,máy mua tầm bốn đổi trả không ạmáy lỗi zalo không đồng_bộ không chuông không míc không tiếng,3
xiaomi-14t-5g,sao messenger hay bị lỗi thông báo hiện thông báo lên nhưng không đọc được,messenger lỗi thông_báo hiện thông_báo không đọc,5
xiaomi-14t-5g,xài từ đến giờ thấy ổn nên,xài ổn,5
xiaomi-14t-5g,sao mở khoá màn hình chỉ cần sai lần là bị khoá thiết bị phải đợi phút sau mới mở lại được vậy nhiều lúc có việc gấp mà bị như vậy rất là bực mình,khoá màn_hình sai khoá thiết_bị đợi phút mới gấp bực_mình,3
xiaomi-14t-5g,cho em hỏi chính sách đổi trả ạ,chính_sách đổi trả,4
xiaomi-14t-5g,ok,ok,5
xiaomi-14t-5g,trước em có mua xiaoomi 14t chân sạc bị giật không biết có sao không shop,mua xiaoomi 14 t chân sạc giật không không shop,5
xiaomi-14t-5g,máy hao pin nhanh và,máy hao pin nhanh,2
xiaomi-14t-5g,chụp đêm đẹp,chụp đêm đẹp,4
xiaomi-14t-5g,mấy ngày đầu mua về còn dùng được tiếng mới sạc sau ngày thì tiếng rưỡi hết,mấy đầu mua tiếng mới sạc tiếng rưỡi hết,3
xiaomi-14t-5g,mới mua được ngày sạc pin đầy pin tắt mạng tắt wifi không bấm gì hết mà từ tụt xuống còn có thể đổi cái khác không vậy thế giới di động,mới mua sạc pin pin tắt mạng tắt wifi không bấm hết tụt xuống thể đổi không thế_giới di_động,3
xiaomi-14t-5g,mình mới mua con máy mùng nêu giờ mình muốn trả lại có được không ạ,mới mua máy mùng nêu trả không,5
xiaomi-14t-5g,điện thoại nhanh nóng pin yếu mười mấy củ thất vọng,điện_thoại nhanh nóng pin yếu mười mấy củ thất_vọng,1
xiaomi-14t-5g,mới mua xong tức thì nhân viên bán hàng thì ok chưa trải nghiệm điện thoại chưa biết nhưng khách đang mua hàng chưa xong mà nhân viên lấy chổi quét nhà mất lịch sự,mới mua xong tức nhân_viên hàng ok trải_nghiệm điện_thoại mua hàng xong nhân_viên chổi quét lịch_sự,3
xiaomi-14t-5g,thiết kế ổn áp cạnh vuông cụm cảm mắt độc đáo hiệu năng chip ultra mát máy mạnh mẽ sạc sạc nhanh pin 5000mah đủ dùng cho màn hình độ phân giải cao giá cả cạnh tranh,thiết_kế ổn_áp cạnh vuông cụm cảm mắt độc_đáo hiệu_năng chip ultra mát máy mạnh_mẽ sạc sạc nhanh pin 5000 mah màn_hình độ phân_giải giá_cả cạnh_tranh,5
xiaomi-14t-5g,quá ổn trong tầm giá chụp hình lia xuất sắc quá trời có kháng bụi kháng nước cấu hình xiaomi thì khỏi bàn rồi mạnh hơn mấy cái hãng kia sắp tới có hyperos,ổn tầm giá chụp hình lia xuất_sắc trời kháng bụi kháng cấu_hình xiaomi bàn mấy hãng kia hyperos,5
xiaomi-14t-5g,cho tôi hỏi khi nào cái hyper os của xài mi 14t lên được vậy hiện nay thấy báo chí đăng đã cho cập nhật mà máy tôi lại không thấy báo gì cảm ơn máy đang chạy os,hyper os xài mi 14 t báo_chí đăng cập_nhật máy không báo máy chạy os,5
xiaomi-14t-5g,mới xài chưa được tháng thì bị rớt cái nút nguồn ra đem tới cửa hàng thì hẹn từ tới ngày rồi lấy gì xài,mới xài rớt nút đem cửa_hàng hẹn xài,2
xiaomi-14t-5g,quá ngon trong tầm giá này mọi người nên mua màn hình đẹp chụp hình sáng rõ sạc pin nhanh,ngon tầm giá mua màn_hình đẹp chụp hình sạc pin nhanh,5
xiaomi-14t-5g,sử dụng rất ngon cấu hình mạnh ăn đứt mấy dòng kia bảo hành dài tới năm mua trong đợt đầu được nhiều ưu đãi,ngon cấu_hình ăn_đứt mấy dòng kia bảo hành mua đợt đầu ưu_đãi,5
xiaomi-14t-5g,ngoại hình màu titan đẹp mặt lưng kính hạn chế trầy xước đẹp chống bụi nước ip68 ngon lành camera leica chụp đường phố phông rất đẹp tầm giá này cấu hình rất tốt ổn nhất,ngoại_hình màu titan đẹp mặt lưng kính hạn_chế trầy xước đẹp chống bụi ip68 ngon_lành camera leica chụp đường_phố phông đẹp tầm giá cấu_hình tốt ổn,5
xiaomi-14t-5g,xài rất tốt màn hình đẹp chip mạnh thì chấp nhận sẽ hơi hao pin chút nhưng xài thời gian thấy pin trâu nên mua,xài tốt màn_hình đẹp chip chấp_nhận hơi hao pin chút xài thời_gian pin trâu mua,5
xiaomi-14t-5g,máy tụt pin rất nhanh nếu dùng nhiều ngày có khi phải sạc lần không bằng con samsung a12 cũ của mình,máy tụt pin nhanh sạc không samsung a12 cũ,2
xiaomi-14t-5g,mình mới mua được một đêm dùng máy thấy hơi nóng và tụt pin nhanh có đổi mới được không shop,mới mua đêm máy hơi nóng tụt pin nhanh đổi_mới không shop,3
xiaomi-14t-5g,tốt trong tầm giá,tốt tầm giá,5
xiaomi-14t-5g,ram là 8g thực 4g ảo mở rộng hơn các bạn,ram 8 g thực 4g ảo mở_rộng,3
xiaomi-14t-5g,cấu hình cao mà sai sao tôi thấy thua con gái tôi pin thì tụt như tụt quần,cấu_hình sai thua con_gái pin tụt tụt quần,1
xiaomi-14t-5g,sài được 1 tuần cảm thấy điện thoại tuột pin khá nhanh so với con 11t cũ của mình ra thế giới di động thì bão do màn hình độ phân giải cao với điện thoại cấu hình khủng,sài tuần điện_thoại tuột pin khá nhanh 11 t cũ thế_giới di_động bão màn_hình độ phân_giải điện_thoại cấu_hình khủng,4
xiaomi-14t-5g,lúc đầu sài ok lăm được khoản nửa tháng thì nhắn tin mess đôi khi bị đứng giây là bấm lại,đầu sài ok lăm khoản nửa nhắn_tin mess đôi đứng giây bấm,4
xiaomi-14t-pro-5g-12gb-256gb,xài ok,xài ok,5
xiaomi-14t-pro-5g-12gb-256gb,mình mới mua được ngày ngày đâu tiên thì sạc pin từ mất có 2530 px mấy hôm sau sạc pin từ mất 1h40 1h50 thì nó mới đầy có xe nào bị như thế không,mới mua tiên sạc pin px mấy hôm sạc pin 1 h40 1 h50 mới xe không,3
xiaomi-14t-pro-5g-12gb-256gb,tuột pin nhanh có đổi lại được không ạ,tuột pin nhanh đổi không,4
xiaomi-14t-pro-5g-12gb-256gb,pin tụt nhanh quá sử dụng nghe gọi bình mà ngày sạc lần chán quá,pin tụt nhanh gọi bình sạc chán,2
xiaomi-14t-pro-5g-12gb-256gb,xài ở q6 mà sóng và wifi yếu quá mặc dù chỉnh tăng tốc kết hợp wifi ra vẫn vậy,xài q6 sóng wifi yếu mặc chỉnh tăng_tốc kết_hợp wifi,3
xiaomi-14t-pro-5g-12gb-256gb,ok trong tầm giá mỗi tội pin tụt nhanh chán,ok tầm giá tội pin tụt nhanh chán,5
xiaomi-14t-pro-5g-12gb-256gb,tại sao ở ngay trung tâm huyện mà mạng viettel chỉ lên được 4g chứ không được 5g vậy mặc dù đã bật ưu tiên 5g rồi,trung_tâm huyện mạng viettel 4g không 5 g mặc bật ưu_tiên 5 g,5
xiaomi-14t-pro-5g-12gb-256gb,xài ok pin trâu chip mượt mà không biếu con này có sạc không dây không tải app check thì không có,xài ok pin trâu chip mượt_mà không biếu sạc không dây không tải app check không,5
xiaomi-14t-pro-5g-12gb-256gb,thiết kế điện thoại đẹp cảm ứng mượt loa lớn chụp ảnh không cần app cũng ổn sạc nhanh đầy pin yếu điểm duy nhất là pin tuột khá nhanh sử dụng youtube facebook tối đa được giờ là pin yếu,thiết_kế điện_thoại đẹp cảm_ứng mượt loa chụp ảnh không app ổn sạc nhanh pin yếu_điểm duy_nhất pin tuột khá nhanh tối_đa pin yếu,4
xiaomi-14t-pro-5g-12gb-256gb,quá tệ nhận máy đã bóc seal giống máy trưng bày pin tụt rất nhanh ngày sạc lần dù không dùng nhiều trải nghiệm khá tệ,tệ máy bóc seal máy trưng_bày pin tụt nhanh sạc không trải_nghiệm khá tệ,1
xiaomi-14t-pro-5g-12gb-256gb,khi nào mới có sony pro máy ra mắt lâu rồi mà shop nhanh đi tôi cần mua,mới sony pro máy ra_mắt shop nhanh đi mua,5
xiaomi-14t-pro-5g-12gb-256gb,mình để máy qua đêm không chạy ứng dụng gì mà pin hết máy như vây có phải hư pin không mình mới mua máy được hôm,máy đêm không chạy ứng_dụng pin hết máy vây hư pin không mới mua máy hôm,5
xiaomi-14t-pro-5g-12gb-256gb,mọi thứ ổn pin tuột hơi nhanh tầm giá này thì ăn đứt nhiều máy rồi máy cầm rất chắc chắn đầm tay thao tác hằng ngày nhanh mượt chơi game mượt máy ít nóng chỉ có điều là tại các cửa hàng ít máy quá và hầu như đã bóc hết siu máy mua máy mới mà không được bóc xiu hơi buồn đáng mua tầm 13tr5,ổn pin tuột hơi nhanh tầm giá ăn_đứt máy máy cầm đầm thao_tác hằng_ngày nhanh mượt game mượt máy nóng cửa_hàng máy hầu bóc hết siu máy mua máy mới không bóc xiu hơi buồn mua tầm,5
xiaomi-14t-pro-5g-12gb-256gb,bắt wifi yếu vào app ngân hàng rất chậm bị lỗi nhiều quá,bắt wifi yếu app ngân_hàng chậm lỗi,2
xiaomi-14t-pro-5g-12gb-256gb,máy mượt nhưng bắt wifi quá kém thua con máy cũ nx,máy mượt bắt wifi kém thua máy cũ nx,2
xiaomi-14t-pro-5g-12gb-256gb,máy chạy cũng ok wifi bắt siêu chán thua con điện thoại sam sung năm tuổi,máy chạy ok wifi bắt siêu chán thua điện_thoại sam sung,2
xiaomi-14t-pro-5g-12gb-256gb,dùng mượt trải nghiệm mọi thứ đều tốt nhưng giá thì tụt quá thiết nghĩ mua để dùng nên không nghĩ nhiều nhưng mới mua được tháng mà giảm sâu đến 4tr thì lần sau chắc không dám mua nữa vì rẻ quá không bảo vệ quyền lợi người dùng như apple,mượt trải_nghiệm tốt giá tụt thiết_nghĩ mua không mới mua giảm sâu không dám mua rẻ không bảo_vệ quyền_lợi người_dùng apple,5
xiaomi-14t-pro-5g-12gb-256gb,trời ơi nó tụt pin nhanh quá để qua đêm không nghe nhạc không bluetooth tắt 4g để không vậy mà nó tụt từ pin từ lúc 22h đến sáng hôm sau còn pin,trời tụt pin nhanh đêm không nhạc không bluetooth tắt 4g không tụt pin 22 h hôm pin,4
xiaomi-14t-pro-5g-12gb-256gb,máy sử dụng tốt mọi thứ wifi 5g xem youtube liên tục được 8h bằng mạng di động hết pin mua sau ngày giảm mất 4050k củ sạc thì không thấy giảm thiết nghĩ thế giới di động lên giảm giá củ sạc với cáp để người mua máy dễ tiếp cận với phụ kiện hơn như vậy là tuyệt vời và thiết thực nhất,máy tốt wifi 5 g liên_tục 8 h mạng di_động hết pin mua giảm củ sạc không giảm thiết_nghĩ thế_giới di_động giảm giá củ sạc cáp người_mua máy dễ tiếp_cận phụ_kiện tuyệt_vời thiết_thực,5
xiaomi-14t-pro-5g-12gb-256gb,xài rất tốt trong tầm giá,xài tốt tầm giá,5
xiaomi-14t-pro-5g-12gb-256gb,mới mua mấy ngày giờ còn máy chụp hình đẹp,mới mua mấy máy chụp hình đẹp,4
xiaomi-14t-pro-5g-12gb-256gb,máy ổn mua thì seal bốc sẵn số lần sạc pin thì bị reset về liên tục,máy ổn mua seal bốc sẵn sạc pin reset liên_tục,4
xiaomi-14t-pro-5g-12gb-256gb,mua hàng nguyên seal sao thấy bóc sẵn rồi chưa thấy lỗi gì,mua hàng nguyên seal bóc sẵn lỗi,4
xiaomi-14t-pro-5g-12gb-256gb,lúc mình mua 16tr990k mà giờ giảm còn hơn 13tr chán thật sự đã không có tiền còn chớ quá tệ,mua giảm chán không tiền tệ,1
xiaomi-14t-pro-5g-12gb-256gb,vừa mới mua 15tr2 h giảm 13tr7 buồn thực sự máy đang dùng chưa thấy lỗi gì chỉ là pin tụt hơi nhanh,mới mua h giảm buồn máy lỗi pin tụt hơi nhanh,5
xiaomi-14t-pro-5g-12gb-256gb,thấy vừa giảm giá mua liền chơi tết dùng ok cho các chơi game giá hợp lý rồi chốt thôi,giảm giá mua liền tết ok game giá hợp_lý chốt,5
xiaomi-14t-pro-5g-12gb-256gb,wifi chập chờn phải khởi động lại hoặc bật chế độ máy bay thì wifi ổn định lại còn lại xài oke không chê vào đâu được,wifi chập_chờn khởi_động bật chế_độ máy_bay wifi ổn_định xài ok không chê,4
xiaomi-14t-pro-5g-12gb-256gb,mới mua vừa rồi 16t990 nay còn hơn 15t đã không có tiền mà còn như vầy thì chịu rồi máy xài ok mọi thứ trừ wifi chập chờn full sóng nhưng không truy cập được tắt wifi trên máy rồi mở lại mấy lần thì mới được trong khi các dế khác dùng trong nhà vẫn bình thường dòng này bị lỗi wifi hả mọi người,mới mua 16t990 15 t không tiền vầy máy xài ok trừ wifi chập_chờn full sóng không truy_cập tắt wifi máy mấy mới dế bình_thường dòng lỗi wifi hả,3
xiaomi-14t-pro-5g-12gb-256gb,tuyệt vời quá cá nhân mình thấy máy quá tốt chụp hình lia quá chuyên nghiệp nước ảnh tốt nhất trong tầm giá,tuyệt_vời máy tốt chụp hình lia chuyên_nghiệp ảnh tốt tầm giá,5
xiaomi-14t-pro-5g-12gb-256gb,sony 14t pro rất tốt hiệu năng cực mạnh đáng mua nhất tầm giá bảo hành dài,sony 14 t pro tốt hiệu_năng cực mua tầm giá bảo hành,5
xiaomi-14t-pro-5g-12gb-256gb,ảnh chụp gần bị mờ viền đó là chức năng hay lỗi nữa,ảnh chụp mờ viền chức_năng lỗi,3
xiaomi-14t-pro-5g-12gb-256gb,máy sài rất tốt đã dùng gần tháng rồi từ tác vụ bình thường đến game nặng,máy sài tốt tác_vụ bình_thường game,5
xiaomi-14t-pro-5g-12gb-256gb,sao dễ chốc sơn viền vậy,dễ chốc sơn viền,3
xiaomi-14t-pro-5g-12gb-256gb,điện thoại khi sử dụng nặng tầm 4045c bắt sóng điện thoại và wifi kém chụp hình bình thường loa nhỏ tai không khác gì google,điện_thoại tầm 4045 c bắt sóng điện_thoại wifi kém chụp hình bình_thường loa nhỏ tai không google,1
xiaomi-14t-pro-5g-12gb-256gb,khả năng bắt wifi quá kém dù dùng mạng chúng với các dòng khác xem video bình luận mà không hiện thị được,khả_năng bắt wifi kém mạng dòng video bình_luận không hiện thị,1
xiaomi-redmi-13-6gb-128gb,sao thông số báo nano sim mà chỉ có khe sim vậy,thông_số báo nano sim khe sim,3
xiaomi-redmi-13-6gb-128gb,máy này hỗ trợ sinh trắc học không,máy sinh trắc học không,5
xiaomi-redmi-13-6gb-128gb,nói chung redmi là ổn trong tầm giá hàng chính hãng những khả năng tối ưu pin chưa hài lòng lắm,redmi ổn tầm giá hàng chính_hãng khả_năng tối_ưu pin hài lắm,4
xiaomi-redmi-13-6gb-128gb,từ khi mua máy tới giờ không hiểu sao máy lag kinh khủng chơi game không được đã đành đến lướt fb tiktok hay xem tv cũng lag bình thường những dòng máy tầm trung cũng phải mượt một thời gian đầu rồi lag dần chứ từ khi mua máy đã như vậy thì thôi,mua máy không máy lag kinh_khủng game không đành lướt tiktok tv lag bình_thường dòng máy tầm_trung mượt thời_gian đầu lag dần mua máy,1
xiaomi-redmi-13-6gb-128gb,mình mua máy được ngày vài ngày nay máy thường xuyên bị đơ màn hình không mở khoá được phải tắt máy khởi động lại mình tưởng lâu lâu bị lỗi nên vẫn để theo dõi thêm nhưng mà bây giờ ngày nào cũng bị lỗi mấy lần lần nào cũng phải tắt nguồn khởi động lại thì rất phiền phức mình xin hỏi có cách nào để khắc phục không ạ mình cảm ơn,mua máy ngày_nay máy thường_xuyên đơ màn_hình không khoá tắt máy khởi_động tưởng lỗi theo_dõi lỗi mấy tắt khởi_động phiền_phức khắc_phục không,5
xiaomi-redmi-13-6gb-128gb,sao pin tụt nhanh quá mà báo sim sao chỉ có,pin tụt nhanh báo sim,2
xiaomi-redmi-13-6gb-128gb,máy nhanh hết pin nóng khi sử dụng,máy nhanh hết pin nóng,2
xiaomi-redmi-13-6gb-128gb,sao điện thoại chỉ khe sim vậy ạ,điện_thoại khe sim,4
xiaomi-redmi-13-6gb-128gb,đánh giá sản phẩm tệ pin xuống nhanh dùng tác vụ giật máy nhân viên tư vấn không đúng sự thật chất lượng tệ không như quảng cáo,sản_phẩm tệ pin xuống nhanh tác_vụ giật máy nhân_viên tư_vấn không sự_thật chất_lượng tệ không quảng_cáo,1
xiaomi-redmi-13-6gb-128gb,như thu ngân làm việc rất chất lượng,thu_ngân làm_việc chất_lượng,5
xiaomi-redmi-13-6gb-128gb,cho em hỏi sao khe sim chỉ có khe sim vậy ạ thông số báo sim mà shop,khe sim khe sim thông_số báo sim shop,5
xiaomi-redmi-13-6gb-128gb,lướt web mượt tầm giá này vậy là ngon,lướt web mượt tầm giá ngon,5
xiaomi-redmi-13-6gb-128gb,mới mua chưa được tháng nói chuyện điện thoại xem youtube dù không bật tiếng cũng kêu rè rè,mới mua nói_chuyện điện_thoại không bật tiếng kêu rè rè,3
xiaomi-redmi-13-6gb-128gb,mới mua giá mà không có tai nghe ta hay mua trả góp thì không có,mới mua giá không tai ta mua trả_góp không,4
xiaomi-redmi-13-6gb-128gb,không lên mua nha mọi người không tin cứ thử so với con 5g đời tháng mà đuổi phọt khói màn hình hiển thị mờ ứng dụng chạy chậm quá thất vọng,không mua nha không thử 5 g đời đuổi phọt khói màn_hình hiển_thị mờ ứng_dụng chạy chậm thất_vọng,2
xiaomi-redmi-13-6gb-128gb,mày cơ bản xài ok pin rất trâu màn lcd nhìn rất sáng rõ có điều loa đơn hơi nhỏ ứng dụng nhắn tin lấy của google chứ không phải của hãng được cập nhật lên hyper os sạc 33w rất nhanh tầm 1h là đầy pin tầm giá này có chiếc điện thoại có sạc nhanh 33w màn 90hz là rất khó với phân khúc chính hãng như này nên cũng không thể đòi hỏi gì thêm còn cái nữa là phần mềm hyper os của sony nói thiệt là quá dở so với color os của oppo,mày cơ_bản xài ok pin trâu màn lcd loa đơn hơi nhỏ ứng_dụng nhắn_tin google không hãng cập_nhật hyper os sạc 33 w nhanh tầm 1 h pin tầm giá điện_thoại sạc nhanh 33 w màn 90 hz phân_khúc chính_hãng không thể đòi_hỏi phần_mềm hyper os sony thiệt dở color os oppo,4
xiaomi-redmi-13-6gb-128gb,có hỏi nhân viên múa online giá rẻ mà nhân viên không tư vấn mua bản 6g mà 3tr890 ,nhân_viên múa online giá rẻ nhân_viên không tư_vấn mua 6 g,1
xiaomi-redmi-13-6gb-128gb,pin tuột nhanh dòng này ai có chê pin hết,pin tuột nhanh dòng chê pin hết,1
xiaomi-redmi-13-6gb-128gb,mới mua xài youtube âm thanh bình thường chỉ có nghe sách nói trên web âm thanh thường bị rè trong khi những máy khác vẫn nghe bình thường có cách nào khắc phục tình trạng này không,mới mua xài âm_thanh bình_thường sách web âm_thanh rè máy bình_thường khắc_phục không,3
xiaomi-redmi-13-6gb-128gb,mọi thứ cũng ok chỉ có pin tuột hơi nhanh bữa mua con tecno pin trâu lắm còn con này cũng mà mới xài chút tuộc gặp con tecno bữa mua tuộc cỡ vài cái là con kia cảm ứng đôi lúc nhấn không được đành đổi qua con này,ok pin tuột hơi nhanh bữa mua tecno pin trâu lắm mới xài chút tuộc tecno bữa mua tuộc cỡ kia cảm_ứng đôi nhấn không đành đổi,5
xiaomi-redmi-a3,tôi mua và sử dụng redmi a3 thấy rất ổn tuy đội lúc chơi lề hơi lag chút,mua redmi a3 ổn đội lề hơi lag chút,5
xiaomi-redmi-a3,loa điên thoai kha nho ạ mua cho phụ huynh ma nho qua không nghe ro,loa điên thoai kha nho mua phụ_huynh ma nho không ro,3
xiaomi-redmi-a3,cho hỏi thay đổi khoá màn hình chỗ nào,khoá màn_hình chỗ,4
xiaomi-redmi-a3,tôi mua và sử dụng redmi a3 thấy rất ổn tôi đọc thấy nhiều người kêu pin tụt nhanh nhưng tôi thấy rất bình thường thậm chí pin trâu hơn kỳ vọng của tôi mọi người yên tâm mua nhé,mua redmi a3 ổn đọc kêu pin tụt nhanh bình_thường chí pin trâu kỳ_vọng yên_tâm mua,5
xiaomi-redmi-a3,thứ nhất lúc tôi ra mua hàng cho bố là tôi dự định mua máy techno giá nhưng nhân viên tư vấn báo với chúng tôi là phải đợi máy ngày mới có nên hướng tôi sang dùng máy này và cùng phân khúc giá vì tôi đã dùng máy techno spark go rồi nên tôi thấy nó ok giờ giới thiệu tôi chọn ngày vì trước giờ mua máy gia đình tôi đều mua ở tgpt nhưng mà mọi người đã thấy về dùng máy lag và nóng trong khi chỉ cài các ứng dụng cơ bản nhất trên điện thoại mà rất lag sắp tới tôi muốn mua thêm điện thoại cho mẹ tôi nữa thử hỏi có dám mua nữa không hiện tại cho đến hôm nay gần ngày vẫn mong sợ hổ trợ mà vẫn chưa có cuộc giải thích nào buồn,mua hàng bố dự_định mua máy techno giá nhân_viên tư_vấn báo đợi máy mới hướng sang máy phân_khúc giá máy techno spark go ok giới_thiệu mua máy gia_đình mua tgpt máy lag nóng cài ứng_dụng cơ_bản điện_thoại lag mua điện_thoại mẹ thử dám mua không hôm_nay mong sợ hổ trợ giải_thích buồn,1
xiaomi-redmi-a3,vừa mới mua máy được 30p lag và chậm hay tự động tắt màn hình dù không tác động tới chỉ tải ứng dụng cơ bản nhưng cực lag cho hỏi giờ nếu đem ra đổi để bù tiền lấy điện thoại khác thì trừ bao nhiêu vậy,mới mua máy 30 p lag chậm tự_động tắt màn_hình không tác_động tải ứng_dụng cơ_bản cực lag đem đổi bù tiền điện_thoại trừ bao nhiêu,2
xiaomi-redmi-a3,máy khá yếu xài ứng dụng bình thường tik tok facebook cũng giật lag có người gọi đến đôi khi đơ đứng không nghe máy được muốn gửi lại máy không biết bên thế giới di động có thu lại không ạ,máy khá yếu xài ứng_dụng bình_thường tik tok giật lag gọi đôi đơ đứng không máy gửi máy không thế_giới di_động thu không,2
xiaomi-redmi-a3,máy lag lắm camera mờ căm,máy lag lắm camera mờ căm,2
xiaomi-redmi-a3,máy quá tệ chậm giật lag,máy tệ chậm giật lag,2
xiaomi-redmi-a3,điện thoại quá tải các vụ thông thường lướt web nghe youtube thôi còn giựt lag không thể giữ ứng dụng nềnload lại khá là lâu làm trễ nải hết mọi công việc,điện_thoại quá_tải vụ thông_thường lướt web giựt lag không thể ứng_dụng nềnload khá trễ_nải hết công_việc,1
xiaomi-redmi-a3,mình mới mua được tuần giờ muốn đổi máy khác có đổi được không ạchính sách nhiêu thế nào ạ,mới mua tuần_giờ đổi máy đổi không ạchính sách nhiêu,3
xiaomi-redmi-a3,mới mua chưa được tháng đã bị sụp màn hình đem ra thì nói không mở nguồn không thu vô được còn bảo đem đi bảo hành ngày đến nữa tháng đến lúc đó bảo qua tháng không mua nữa thì sao làm ăn dối trá lừa đảo,mới mua sụp màn_hình đem không không thu vô bảo đem đi bảo hành bảo không mua làm_ăn dối_trá lừa_đảo,1
xiaomi-redmi-a3,mới mua về cục sạc không sạc được,mới mua cục sạc không sạc,2
xiaomi-redmi-a3,ok,ok,5
xiaomi-redmi-a3,khá là lag đơ giật khó chịu dù không có app nặng trên máy,khá lag đơ giật khó_chịu không app máy,3
xiaomi-redmi-a3,loa điện thoại khá nhỏ,loa điện_thoại khá nhỏ,3
xiaomi-redmi-a3,máy chạy khá ổn định khi dùng các tác vụ thông thường độ sáng là khá thấp khi dùng ngoài trời,máy chạy khá ổn_định tác_vụ thông_thường độ khá ngoài_trời,3
xiaomi-redmi-a3,tốt,tốt,4
xiaomi-redmi-a3,phù hợp cho phụ huynh lớn tuổi dùng,phụ_huynh,3
xiaomi-redmi-a3,với mức giá như vậy điện thoại như vậy là tốt rồi tôi cho sao tuy dùng lâu có lúc bị lát,giá điện_thoại tốt lát,5
xiaomi-redmi-note-13,cảm ứng không nhạy thường xuyên bị phải khởi động lại mới hết,cảm_ứng không nhạy thường_xuyên khởi_động mới hết,1
xiaomi-redmi-note-13,tự tay đập hộp ngỡ như nằm mơ,tự_tay đập_hộp ngỡ nằm_mơ,5
xiaomi-redmi-note-13,nói chung là cũng không ổn lắm bắt wifi tệ tự nhiên bật màn hình lên lướt không được xong tắt bật lên lại thì lướt được hazzz,không ổn lắm bắt wifi tệ tự_nhiên bật màn_hình lướt không xong tắt bật lướt hazzz,2
xiaomi-redmi-note-13,máy hay bị đơ lag nói chung khá tệ không có nfc,máy đơ lag khá tệ không NFC,2
xiaomi-redmi-note-13,máy chơi game mát lạnh sạc 45p màn đẹp chạy nhiều ứng dụng đôi khi khựng lại nhưng không sao tác vụ cơ bản thì đỉnh của đỉnh pin trâu bò chơi game tiếng xem youtube tiếng,máy game mát_lạnh sạc 45 p màn đẹp chạy ứng_dụng đôi khựng không tác_vụ cơ_bản đỉnh đỉnh pin trâu bò game tiếng tiếng,5
xiaomi-redmi-note-13,sản phẩm phụ kiện đi theo cụ thể sạc pin bị hư có được bảo hành không ạ,sản_phẩm phụ_kiện đi sạc pin hư bảo hành không,4
xiaomi-redmi-note-13,máy pin trâu bền,máy pin trâu bền,5
