product_id,comment,comment_clean_stage1,comment_clean_stage2,rating,positive,negative
samsung-galaxy-z-fold6,Very good,very good.,rất good,5,1,0
tecno-spark-go-1,"Máy đc áp mà giảm còn 1tr1 phải nói quá OK, pin trâu màn OK loa to còn có cả chống nước nữa tuyệt vời","máy được áp mà giảm còn 1tr1 phải nói quá ok, pin trâu, màn ok, loa to còn có cả chống nước nữa tuyệt vời.",máy được áp mà giảm còn_phải_nói quá ok pin trâu màn ok loa to chống tuyệt_vời,5,1,0
tecno-spark-go-1,"Máy quá ngon , mình dùng check mail , lướt web , xem tiktok giải trí và vài con game nhẹ như boom beach và nông trại hayday . Nói chung trong tầm giá này là ngon nhất rồi , thiết kế thì cũng đẹp hiện đại , giá 1tr8 ngon , hợp lí . Mình đã xem rất nhiều review và mất thời gian để tìm 1 con máy giá rẻ , phù hợp với nhu cầu trên , b nào nhu cầu dùng máy như mình thì mua luôn không phải lăn tăn , pin cũng rất trâu nữa.","máy quá ngon , mình dùng check mail , lướt web , xem tiktok giải trí và vài con game nhẹ như boom beach và nông trại hayday . nói chung trong tầm giá này là ngon nhất rồi , thiết kế thì cũng đẹp hiện đại , giá 1tr8 ngon , hợp lí . mình đã xem rất nhiều review và mất thời gian để tìm một con máy giá rẻ , phù hợp với nhu cầu trên , bạn nào nhu cầu dùng máy như mình thì mua luôn không phải lăn tăn , pin cũng rất trâu nữa.",máy quá ngon dùng check mail lướt web tiktok giải_trí game nhẹ boom beach nông_trại hayday nói_chung trong tầm giá ngon nhất thiết_kế đẹp hiện_đại giá ngon hợp_lí rất nhiều review mất thời_gian máy giá rẻ phù_hợp nhu_cầu trên nào nhu_cầu dùng máy mua không phải lăn_tăn pin rất trâu,5,1,0
tecno-spark-go-1,"Điện thoại rất tốt so với giá, nhà sản xuất đã làm tôi ngạc nhiên vì cho máy một miếng dán màn hình đã được dán sẵn rất đẹp, xài cơ bản rất mượt, bắt sóng mạnh, âm thanh to nhờ loa kép, có vân tay cạnh viền luôn quá xịn, ít hao pin, chơi game 5v5 đồ họa thấp mượt mà hơn cả mong đợi dù lâu lâu có hơi khựng xíu, tôi thực sự rất hài lòng với máy.","điện thoại rất tốt so với giá, nhà sản xuất đã làm tôi ngạc nhiên vì cho máy một miếng dán màn hình đã được dán sẵn rất đẹp, xài cơ bản rất mượt, bắt sóng mạnh, âm thanh to nhờ loa kép, có vân tay cạnh viền luôn quá xịn, ít hao pin, chơi game 5v5 đồ thấp mượt mà hơn cả mong đợi dù lâu lâu có hơi khựng xíu, tôi thực sự rất hài lòng với máy.",điện_thoại rất tốt so giá nhà_sản_xuất làm ngạc_nhiên máy miếng dán màn_hình được dán sẵn rất đẹp xài cơ_bản rất mượt bắt sóng mạnh âm_thanh to loa kép vân cạnh viền quá xịn ít hao pin chơi game 5v5 đồ thấp mượt_mà hơn mong_đợi dù hơi khựng xíu thực_sự rất hài_lòng máy,5,1,0
tecno-spark-go-1,Gọi Zalo bên kia hầu như ko nghe luôn .mọi thứ điều ổn. Shop tư vấn ạk,gọi zalo bên kia hầu như không nghe luôn: mọi thứ điều ổn. shop tư vấn ạ.,gọi kia hầu_như không ổn shop tư_vấn,4,1,0
tecno-spark-go-1,Xoai rât oke san phâm tôt moi ngươi nên mua,"xoai rât ok, san phâm tốt, moi ngươi nên mua.",xoai rât ok san phâm tốt moi nên mua,5,1,0
tecno-spark-go-1,Máy hoạt động ổn,máy hoạt động ổn.,máy hoạt_động ổn,5,1,0
tecno-spark-go-1,"Tôi mua lúc 15/1/2025. Xài ok, nhanh, nhạy, và pin cực kỳ trâu, mở rộng gam 3 +3 lên nữa chạy cực kỳ đã. Chỉ có 1890k. Xài ngon vãi. Chơi mấy game cờ bạc ko hề bị lag mặc dù chơi wifi luôn. Tính sắm thêm cái màu đen cho được 1 cặp. 5 sao. Dt ngon.","tôi mua lúc 15/1/2025. xài ok, nhanh, nhạy, và pin cực kỳ trâu, mở rộng gam ba +3 lên nữa chạy cực kỳ đã. chỉ có 1890k. xài ngon vãi. chơi mấy game cờ bạc không hề bị lag mặc dù chơi wifi luôn. tính sắm thêm cái màu đen cho được một cặp. năm sao. điện thoại ngon.",mua 151 xài ok nhanh_nhạy pin cực_kỳ trâu mở_rộng gam 3 lên chạy cực_kỳ chỉ xài ngon vãi chơi mấy game cờ_bạc không hề bị lag mặc_dù chơi wifi sắm thêm màu đen được cặp sao điện_thoại ngon,5,1,0
tecno-spark-go-1,"Máy rất OK trong tầm giá,do sản phẩm thương hiệu new nên nhìu người chưa biết đến,pin trâu,tác vụ nhanh,so với các dòng 3tr đến 4tr ko hề thua kém là bao,mua máy tại TGDD Lý Thường Kiệt Q10 rất là OK.Mong nhà sản xuất thương hiệu này ra nhìu dòng máy tương tự để phục vụ nhu cầu người lao động rất nhìu.","máy rất ok trong tầm giá,do sản phẩm thương hiệu new nên nhìu người chưa biết đến,pin trâu,tác vụ nhanh,so với các dòng 3tr đến 4tr không hề thua kém là bao,mua máy tại thế giới di động lý thường kiệt q10 rất là ok.mong nhà sản xuất thương hiệu này ra nhìu dòng máy tương tự để phục vụ nhu cầu người lao động rất nhìu.",máy rất ok trong tầm giádo sản_phẩm thương_hiệu new nên nhìu chưa đếnpin trâutác vụ nhanhso dòng không hề thua_kém baomua máy thế_giới di_động lý thường kiệt q10 rất okmong nhà_sản_xuất thương_hiệu nhìu dòng máy tương_tự phục_vụ nhu_cầu lao_động rất nhìu,5,1,0
tecno-spark-go-1,Sao 3 ngày trải nghiệm thì mượt thật sự tầm giá này vượt xa những chiếc tầm 4tr trở lại màng hình to Vân tay nhạy 1 chạm dán sẵn màng hình có sẵn ốp lưng kiểu dáng sang trọng chắc tay k bị trơn vì mặt lưng nhám có ánh kim như xe máy lun nha quý vị nói chung đáng trải nghiệm đó nhaa,"sau ba ngày trải nghiệm thì mới thật sự tầm giá này vượt xa những chiếc tầm 4tr trở lại, màng hình to, vân tay nhạy, một chạm dán sẵn màng hình, có sẵn ốp lưng, kiểu dáng sang trọng chắc tay, không bị trơn vì mặt lưng nhám, có ánh kim như xe máy, lun nha quý vị, nói chung đáng trải nghiệm đó nha.",trải_nghiệm mới thật_sự tầm giá vượt tầm trở_lại màng hình to vân nhạy chạm dán sẵn màng hình sẵn ốp lưng kiểu_dáng sang_trọng chắc_tay không bị trơn mặt lưng nhám ánh_kim xe_máy lun nha quý_vị nói_chung đáng trải_nghiệm nha,5,1,0
tecno-spark-go-1,"Đặt cọc trước nhận hàng hôm 4/1/2025 cảm nhận đến giờ, máy dùng rất oke, dùng làm máy phụ quá lý tưởng, fb, zalo, tiktok, youtube,...mượt không lag, loa kép to nữa","đặt cọc trước, nhận hàng hôm 4/1/2025 cảm nhận đến giờ, máy dùng rất ok, dùng làm máy phụ quá lý tưởng, fb, zalo, tiktok, youtube,... mượt không lag, loa kép to nữa.",đặt_cọc nhận hàng hôm 41 cảm_nhận máy dùng rất ok dùng làm máy phụ quá lý_tưởng fb tiktok mượt không lag loa kép to,5,1,0
tecno-spark-go-1,Mua tối ngày 612025 về test thấy êm test game cửu âm game hơn nặng nhưng cũng oke ko đến nỗi ... còn như lướt face xem video hay game liên quân thì mượt như gái 18+ pin trâu nữa ... tuy nhiều chức năng sẽ ít hơn hàng cao cấp nhưng giá này mà mua đc 1 con smarfone thế này là ngon rồi hơn mấy cái đời trước 4 5m .,mua tối ngày 612025 về test thấy êm test game cửu âm game hơn nặng nhưng cũng ok không đến nỗi ... còn như lướt facebook xem video hay game liên quân thì mượt như gái 18+ pin trâu nữa ... tuy nhiều chức năng sẽ ít hơn hàng cao cấp nhưng giá này mà mua được một con smarfone thế này là ngon rồi hơn mấy cái đời trước bốn 5m .,mua tối_ngày test thấy êm test game cửu âm game hơn nặng nhưng ok không đến_nỗi lướt video hay game liên_quân mượt gái 18 pin trâu nhiều chức_năng ít hơn hàng cao_cấp nhưng giá mà mua được smarfone thế_này ngon hơn mấy đời bốn 5m,5,1,0
tecno-spark-go-1,"Vải đạn thiệt, mới mua bữa trước bữa sau giảm 100k","vải đạn thiệt, mới mua bữa trước bữa sau giảm 100k.",vải đạn thiệt mới mua bữa bữa giảm,3,0,1
tecno-spark-go-1,Cho em hỏi máy tecno spark go 1 . Em mới mua được 2 ngày .. mà lên youtube xem phim bật âm lượng to mà khoảng 5 phút sao tự nhiên âm lượng nó nhỏ ạ,cho em hỏi máy tecno spark go một .. em mới mua được hai ngày .. mà lên youtube xem phim bật âm lượng to mà khoảng năm phút sao tự nhiên âm lượng nó nhỏ ạ ?,hỏi máy tecno spark go mới mua được hai mà lên phim bật âm_lượng to mà phút sao tự_nhiên âm_lượng nhỏ,4,1,1
tecno-spark-go-1,Máy Sài OK loa to lướt web nhanh,"máy sài ok, loa to, lướt web nhanh.",máy xài ok loa to lướt web nhanh,5,1,0
tecno-spark-go-1,Ô sờ kê tui cày cả liên quân mà thấy mượt đáo để.,ô sờ kê tui cày cả liên quân mà thấy mượt đáo để.,ô sờ kê tui cày liên_quân mà thấy mượt đáo_để,5,1,0
tecno-spark-go-1,"Giá này là quá hời, mình không chơi game, chỉ lướt wed, pin 5000mah trâu lắm","giá này là quá hời, mình không chơi game, chỉ lướt web, pin 5000mah trâu lắm.",giá quá hời không chơi game chỉ lướt web pin 5000mah trâu lắm,5,1,0
tecno-spark-go-1,"Tôi khẳng định không có điện thoại nào giá 3trieu mà hơn con này cả, thiết kế đẹp,màn HD nhưng sắc nét, đèn pin siêu sáng,loa to trong trẻo, màn 120zh, loa kép, kết nối mạng tốt,pin trâu ko ảo, mượt mà, chíp này mạnh mượt hơn chíp g36 trên đt giá 3trieu nhiều, nói chung điện thoại này giá quá hời trong tầm giá","tôi khẳng định không có điện thoại nào giá 3trieu mà hơn con này cả, thiết kế đẹp, màn hd nhưng sắc nét, đèn pin siêu sáng, loa to trong trẻo, màn 120hz, loa kép, kết nối mạng tốt, pin trâu không ảo, mượt mà, chíp này mạnh mượt hơn chíp g36 trên điện thoại giá 3trieu nhiều, nói chung điện thoại này giá quá hời trong tầm giá.",khẳng_định không điện_thoại nào giá 3trieu mà hơn thiết_kế đẹp màn hd nhưng sắc nét đèn_pin siêu sáng loa to trong_trẻo màn 120hz loa kép kết_nối mạng tốt pin trâu không ảo mượt_mà chíp mạnh mượt hơn chíp g36 trên điện_thoại giá 3trieu nhiều nói_chung điện_thoại giá quá hời trong tầm giá,5,1,0
tecno-spark-go-1,Mình mới mua lúc chiều ở tgdd mỏ cày nam Bến Tre. Nếu bạn nào mua làm máy phụ rất ok nhé. Loa to sóng khỏe. Kiểu dáng sang đẹp. Giá 1990k mà ngon hơn những dòng máy hãng khác tầm 3 cũ và hơn 3 cũ á.,mình mới mua lúc chiều ở thế giới di động mỏ cày nam bến tre. nếu bạn nào mua làm máy phụ rất ok nhé. loa to sóng. kiểu dáng sang đẹp. giá 1990k mà ngon hơn những dòng máy hãng khác tầm ba cũ và hơn ba cũ á.,mới mua chiều thế_giới di_động mỏ_cày nam bến_tre nếu nào mua làm máy phụ rất ok loa to sóng kiểu_dáng đẹp giá_mà ngon hơn dòng máy hãng tầm cũ hơn cũ,5,1,0
tecno-spark-go-1,Ngon bổ rẻ.,ngon bổ rẻ.,ngon bổ rẻ,5,1,0
tecno-spark-go-1,Ok ngon trong tầm giá,"ok, ngon trong tầm giá.",ok ngon trong tầm giá,5,1,0
tecno-spark-go-1,"Mua go 2024 xài OK pin trâu,giờ mua thêm go 1.","mua go 2024 xài ok pin trâu, giờ mua thêm go 1.",mua go xài ok pin trâu mua thêm go 1,5,1,0
vivo-y28,"Đt vivo y28 mình mới mua mà máy chạy rất chậm nha , vào Facebook, YouTube, tiktok máy chạy rất chậm cứ xoay xoay hoài với lại rất là sài mau hết pin , thua máy vivo củ của mình nha","điện thoại vivo v28 mình mới mua mà máy chạy rất chậm nha , vào facebook, youtube, tiktok máy chạy rất chậm, cứ xoay xoay hoài với lại rất là sài mau hết pin , thua máy vivo của mình nha.",điện_thoại vivo v28 mới mua mà máy chạy rất chậm nha tiktok máy chạy rất chậm xoay xoay hoài rất xài mau hết pin thua máy vivo nha,3,0,1
vivo-y28,"Mình xin hỏi ,lúc xem video tiếng nó phát cả loa ngoài và loa thoại, muốn nge loa ngoài thôi thì tắt loa thoại chỗ nào ah. Tk","mình xin hỏi ,lúc xem video tiếng nó phát cả loa ngoài và loa thoại, muốn nghe loa ngoài thôi thì tắt loa thoại chỗ nào ạ? tài khoản.",hỏi video tiếng phát loa loa thoại muốn loa thôi_thì tắt loa thoại chỗ nào tài_khoản,3,1,1
vivo-y28,"Máy dùng không bao giờ đơ, pin trâu, quá ngon nhé mn, nv tv cũng nhiệt tình nữa, đã test mấy tháng mới quay lại đánh giá","máy dùng không bao giờ đơ, pin trâu, quá ngon nhé em, nhân viên tv cũng nhiệt tình nữa, đã test mấy tháng mới quay lại đánh giá.",máy dùng không bao_giờ đơ pin trâu quá ngon nhân_viên tv nhiệt_tình test mấy mới đánh_giá,5,1,0
vivo-y28,"Máy bền, mình dùng mấy tháng rồi mới quay lại đánh giá, pin cực trâu loa to màn hình sáng, nét","máy bền, mình dùng mấy tháng rồi mới quay lại đánh giá, pin cực trâu, loa to, màn hình sáng, nét.",máy bền dùng mấy mới đánh_giá pin cực trâu loa to màn_hình sáng nét,5,1,0
vivo-y28,Dạ cho em hỏi là vivo này thì 1% sử dụng được bao nhiêu phút vậy ạ. Em sài thì thấy tụt pin khá nhanh. Em mới mua hôm qua thì trải nghiệm thêm vài bữa nữa rồi e đổi máy được không ạ,dạ cho em hỏi là vivo này thì 1% sử dụng được bao nhiêu phút vậy ạ. em sài thì thấy tụt pin khá nhanh. em mới mua hôm qua thì trải nghiệm thêm vài bữa nữa rồi em đổi máy được không ạ?,hỏi vivo phần_trăm sử_dụng được bao_nhiêu phút xài thấy tụt pin khá nhanh mới mua hôm_qua trải_nghiệm thêm bữa đổi máy được không,3,1,1
vivo-y28,Xài k có gì bất ổn 10 đ,"xài không có gì bất ổn, mười điểm.",xài không gì bất_ổn mười điểm,5,1,0
vivo-y28,Sài ổn lâu lâu mở lên bị đơ nhx ok,sài ổn lâu lâu mở lên bị đơ như vậy?,xài ổn mở lên bị đơ,4,1,0
vivo-y28,Bữa giờ sài êm nay hơi kì mới nữa tháng k biết do máy hay do vô tình cập nhật phần mềm mới mà đôi khi nhắn tin thì tự thoát bàn phím hoặc tự chuyển tới mục sticker rồi thêm cái tự mở flash trong khi chức nắng đèn pin thì k bật còn màn hình thì cũng tắt.,bữa giờ sài êm nay hơi kì mới nữa tháng không biết do máy hay do vô tình cập nhật phần mềm mới mà đôi khi nhắn tin thì tự thoát bàn phím hoặc tự chuyển tới mục sticker rồi thêm cái tự mở flash trong khi chức nắng đèn pin thì không bật còn màn hình thì cũng tắt.,bữa xài êm hơi kì mới không máy hay vô_tình cập_nhật phần_mềm mới mà đôi_khi nhắn_tin thoát bàn_phím chuyển mục sticker thêm mở flash trong chức nắng đèn_pin không bật màn_hình tắt,4,0,1
vivo-y28,Mới mua 5790 giờ có tuần còn 5390 ôi trồi bó tay,mới mua 5790 giờ có tuần còn 5390 tôi trồi bó tay.,mới mua tuần trồi bó_tay,5,0,1
vivo-y28,Máy OK chạy mượt không đơ máy pin sài lâu.chơi game ổn với tầm giá này thì tôi thấy máy sứng đáng,"máy ok, chạy mượt, không đơ, máy pin xài lâu.., chơi game ổn, với tầm giá này thì tôi thấy máy xứng đáng.",máy ok chạy mượt không đơ máy pin xài lâu chơi game ổn tầm giá thấy máy xứng_đáng,5,0,1
vivo-y28,"Máy đẹp, dễ sử dụng. Ưu điểm là thân máy ko trơn rất dễ cầm thao tác. Máy mượt pin trâu. Nói chung là tốt","máy đẹp, dễ sử dụng. ưu điểm là thân máy không trơn, rất dễ cầm thao tác. máy mượt, pin trâu. nói chung là tốt.",máy đẹp dễ sử_dụng ưu_điểm thân máy không trơn rất dễ cầm thao_tác máy mượt pin trâu nói_chung tốt,5,1,0
vivo-y28,Ổn,ổn.,ổn,4,1,0
vivo-y28,Mình thích con Vivo Y28 màu cam này. pin 6000 dùng cũng ok lắm.,mình thích con vivo y28 màu cam này. pin 6000 dùng cũng ok lắm.,thích vivo y28 màu camera pin dùng ok lắm,5,1,0
vivo-y28,E có đc tham gia quay thưởng ko vậy,em có được tham gia quay thưởng không vậy?,được tham_gia thưởng không,4,1,1
vivo-y28,"Mẹ mình mua máy màu xanh rất đẹp , pin siêu trâu , dùng rất mượt , loa to nữa","mẹ mình mua máy màu xanh rất đẹp , pin siêu trâu , dùng rất mượt , loa to nữa.",mẹ mua máy màu xanh rất đẹp pin siêu trâu dùng rất mượt loa to,5,1,0
vivo-y28,"Máy cầm đầm tay , pin trâu , mượt , màn sáng","máy cầm đầm tay , pin trâu , mượt , màn sáng.",máy cầm đầm pin trâu mượt màn sáng,5,1,0
xiaomi-14t-5g,"Sau khoảng hai tuần sử dụng, cá nhân tôi cảm nhận chiếc điện thoại này như sau1. Ưu điểm Sản phẩm được hoàn thiện trông khá tốt. Đa nhiệm tương đối mượt, màu sắc hiển thị sắc nét, viền màn hình mỏng đều, nhìn rất thẩm mỹ và tối ưu hóa được diện tích hiển thị. Mức tiêu thụ pin trong các tác vụ bình thường không chơi game khá tốt, tầm trên dưới 15 tiếng nếu dùng thường xuyên, để đt qua đêm mất tầm 45% pin, máy dùng rất mát. WIFI/ 5G, sóng sánh ổn định, âm lượng tương đối to, rõ, không bị bể âm. Chống nước chuẩn IP68. Trang bị nhiều tính năng AI hữu ích. Camera chụp độ phân giải cao, sắc nét, video 4K chất lượng tốt. Trang bị ốp lưng tốt ngay trong hộp, hãng dán sẵn miếng dán màn hình cho máy.2. Khuyết điểm Chất lượng ảnh chụp ở mức bình thường, không quá đẹp, nước ảnh thiên hướng sẫm tối. Không kèm củ sạc nhanh 67W trong hộp mà phải mua riêng.","sau khoảng hai tuần sử dụng, cá nhân tôi cảm nhận chiếc điện thoại này như sau1. ưu điểm sản phẩm được hoàn thiện trông khá tốt. đa nhiệm tương đối mượt, màu sắc hiển thị sắc nét, viền màn hình mỏng đều, nhìn rất thẩm mỹ và tối ưu hóa được diện tích hiển thị. mức tiêu thụ pin trong các tác vụ bình thường không chơi game khá tốt, tầm trên dưới 15 tiếng nếu dùng thường xuyên, để điện thoại qua đêm mất tầm 45% pin, máy dùng rất mát. wifi/ 5g, sóng sánh ổn định, âm lượng tương đối to, rõ, không bị bể âm. chống nước chuẩn ip68. trang bị nhiều tính năng ai hữu ích. camera chụp độ phân giải cao, sắc nét, video 4k chất lượng tốt. trang bị ốp lưng tốt ngay trong hộp, hãng dán sẵn miếng dán màn hình cho máy.2. khuyết điểm chất lượng ảnh chụp ở mức bình thường, không quá đẹp, nước ảnh thiên hướng sẫm tối. không kèm củ sạc nhanh 67w trong hộp mà phải mua riêng.",hai tuần sử_dụng cảm_nhận điện_thoại sau1 ưu_điểm sản_phẩm được hoàn_thiện trông khá tốt đa_nhiệm tương_đối mượt màu_sắc hiển_thị sắc nét viền màn_hình mỏng rất thẩm_mỹ tối_ưu_hoá được diện_tích hiển_thị tiêu_thụ pin trong tác_vụ bình_thường không chơi game khá tốt tầm 15 tiếng nếu dùng thường_xuyên điện_thoại đêm mất tầm 45 phần_trăm pin máy dùng rất mát wifi 5g sóng_sánh ổn_định âm_lượng tương_đối to rõ không bị bể âm chống chuẩn ip68 trang_bị nhiều tính_năng ai hữu_ích camera chụp độ_phân_giải cao sắc nét video chất_lượng tốt trang_bị ốp lưng trong hộp hãng dán sẵn miếng dán màn_hình máy2 khuyết_điểm chất_lượng ảnh chụp bình_thường không quá đẹp ảnh thiên_hướng sẫm tối không kèm củ sạc nhanh 67w trong hộp mà phải mua riêng,4,1,0
xiaomi-14t-5g,Pin điện thoại mình mới mua được 2 3 ngày. Pin tụt nhanh. Vấn đề này có được bảo hành ko ạ,"pin điện thoại mình mới mua được hai ba ngày. pin tụt nhanh.., vấn đề này có được bảo hành không ạ?",pin điện_thoại mới mua được hai pin tụt nhanh vấn_đề được bảo_hành không,4,1,1
xiaomi-14t-5g,Máy hao pin k làm j qua đêm tụt 5 % pin,máy hao pin không làm gì qua đêm tụt năm phần trăm pin.,máy hao pin không làm gì đêm tụt phần_trăm pin,3,0,1
xiaomi-14t-5g,Loa nghe rất nhỏ không hay . Màn hình siêu sáng nhìn đã mắt . Sạc 67w khoảng 1 tiếng đầy pin . Chống nước OK không lo hỏng máy . Chip mạnh dùng tác vụ bình thường mượt mà . Điểm yếu nóng nhanh . Mỗi lúc nóng quá là hơi giật lag .,loa nghe rất nhỏ không hay . màn hình siêu sáng nhìn đã mắt . sạc 67w khoảng một tiếng đầy pin . chống nước ok không lo hỏng máy . chip mạnh dùng tác vụ bình thường mượt mà . điểm yếu nóng nhanh . mỗi lúc nóng quá là hơi giật lag .,loa rất nhỏ không hay màn_hình siêu sáng mắt sạc 67w tiếng đầy pin chống ok không lo hỏng máy chip mạnh dùng tác_vụ bình_thường mượt_mà điểm yếu nóng nhanh nóng quá là_hơi giật lag,5,1,0
xiaomi-14t-5g,"Mua 12990 thì có phiếu 1tr mua all sản phẩm ,giờ giảm còn 11990 thì cắt phiếu, tgdd biết cách làm ăn phết","mua 12990 thì có phiếu 1tr mua tất sản phẩm ,giờ giảm còn 11990 thì cắt phiếu, thế giới di động biết cách làm ăn phết.",mua phiếu mua tất sản_phẩm giảm cắt phiếu thế_giới di_động làm_ăn phết,5,0,1
xiaomi-14t-5g,"Xiaomi 14T 5G thì rất chất lượng, nhưng mình sử dụng thấy máy hao pin hơi nhanh so với các dòng khác mình sài là 5.000 mAh. Nói chung Xiaomi 14T rất đáng mua, chất lượng về mọi mặt","xiaomi 14t 5g thì rất chất lượng, nhưng mình sử dụng thấy máy hao pin hơi nhanh so với các dòng khác mình sài là 5.000 mah. nói chung, xiaomi 14t rất đáng mua, chất lượng về mọi mặt.",xiaomi 14t 5g rất chất_lượng nhưng sử_dụng thấy máy hao pin hơi nhanh so dòng xài 500 mah nói_chung xiaomi 14t rất đáng mua chất_lượng mặt,5,1,0
xiaomi-14t-5g,"Xin hỏi máy mình mua tầm hơn bốn tháng thì có hỗ trợ đổi trả không ạ,máy rất hay lỗi zalo không đồng bộ khi không có chuông khi không có míc khi không có tiếng","xin hỏi máy mình mua tầm hơn bốn tháng thì có hỗ trợ đổi trả không ạ, máy rất hay lỗi zalo không đồng bộ, khi không có chuông khi không có míc, khi không có tiếng.",hỏi máy mua tầm hơn bốn hỗ_trợ đổi trả không máy rất hay lỗi không đồng_bộ không chuông không míc không tiếng,3,1,1
xiaomi-14t-5g,Sao messenger hay bị lỗi thông báo. Hiện thông báo lên nhưng không đọc được,sao messenger hay bị lỗi thông báo. hiện thông báo lên nhưng không đọc được.,sao messenger hay bị lỗi thông_báo hiện thông_báo lên nhưng không đọc được,5,0,1
xiaomi-14t-5g,Xài từ 1/1 đến giờ thấy ổn nhen,xài từ 1/1 đến giờ thấy ổn hẳn.,xài 11 thấy ổn hẳn,5,1,0
xiaomi-14t-5g,Sao mở khoá màn hình chỉ cần sai 1 lần là bị khoá thiết bị phải đợi 1 phút sau mới mở lại được vậy.nhiều lúc có việc gấp mà bị như vậy rất là bực mình,"sao mở khoá màn hình chỉ cần sai một lần là bị khoá thiết bị, phải đợi một phút sau mới mở lại được vậy..nhiều lúc có việc gấp mà bị như vậy rất là bực mình.",sao mở khoá màn_hình chỉ cần xài bị khoá thiết_bị phải đợi phút mới mở được vậynhiều gấp mà bị rất bực_mình,3,0,1
xiaomi-14t-5g,Cho e hỏi chính sách đổi trả ạ,cho em hỏi chính sách đổi trả ạ?,hỏi chính_sách đổi trả,4,1,1
xiaomi-14t-5g,Ok,ok!,ok,5,1,0
xiaomi-14t-5g,Trước em có mua Xiaomi 14t chân sạc bị giật k bt có sao k shop,"trước em có mua xiaoomi 14t chân sạc, bị giật không biết có sao không shop?",mua xiaoomi 14t chân sạc bị giật không sao không shop,5,1,1
xiaomi-14t-5g,Chụp đêm đẹp,chụp đêm đẹp.,chụp đêm đẹp,4,1,0
xiaomi-14t-5g,"Mấy ngày đầu mua về còn dùng dc 6 7 tiếng mới sạc , sau 7 ngày thì 4 tiếng rưỡi hết 70%","mấy ngày đầu mua về còn dùng được sáu, bảy tiếng mới sạc , sau bảy ngày thì bốn tiếng rưỡi hết 70%.",mấy đầu mua dùng được sáu bảy tiếng mới sạc bảy bốn tiếng rưỡi hết 70,3,1,0
xiaomi-14t-5g,Mới mua đc 2 ngày sạc pin đầy 100% pin tắt mạng tắt wifi ko bấm gì hết mà từ 100% tụt xuống còn 90% có thể đổi cái khác ko vậy tgdd,"mới mua được hai ngày, sạc pin đầy, 100% pin, tắt mạng, tắt wifi, không bấm gì hết mà từ 100% tụt xuống còn 90% có thể đổi cái khác không? vậy thế giới di động?",mới mua được hai sạc pin đầy phần_trăm pin tắt mạng tắt wifi không bấm gì hết mà phần_trăm tụt 90 phần_trăm đổi không thế_giới di_động,3,1,1
xiaomi-14t-5g,Mình ms mua con máy mùng 2 nêud giờ mình muốn trả lại có được không ạ.,mình mới mua con máy mùng hai nêu giờ mình muốn trả lại có được không ạ.,mới mua máy mùng hai nêu muốn trả được không,5,1,1
xiaomi-14t-5g,"Mới mua xong tức thì, nv bán hàng thì okChưa trải nghiệm đt chưa biết nhưng khách đang mua hàng chưa xong mà nv lấy chổi quét nhà. Mất lịch sự","mới mua xong tức thì, nhân viên bán hàng thì ok, chưa trải nghiệm điện thoại chưa biết nhưng khách đang mua hàng chưa xong mà nhân viên lấy chổi quét nhà. mất lịch sự.",mới mua xong nhân_viên bán hàng ok chưa trải_nghiệm điện_thoại chưa nhưng khách mua hàng chưa xong mà nhân_viên chổi quét mất lịch_sự,3,0,1
xiaomi-14t-5g,"Thiết kế ổn áp, cạnh vuông, cụm cam 4 mắt độc đáoHiệu năng chip 8300 ultra, mát máy mạnh mẽSạc sạc nhanh, pin 5000mAh đủ dùng cho màn hình độ phân giải caoGiá cả cạnh tranh","thiết kế ổn áp, cạnh vuông, cụm camera bốn mắt độc đáo, hiệu năng chip 8300 ultra, mát máy mạnh mẽ, sạc sạc nhanh, pin 5000mah đủ dùng cho màn hình độ phân giải cao, giá cả cạnh tranh.",thiết_kế ổn_áp cạnh vuông cụm camera bốn mắt độc_đáo hiệu_năng chip ultra mát máy mạnh_mẽ sạc sạc nhanh pin 5000mah đủ dùng màn_hình độ_phân_giải cao_giá cạnh_tranh,5,1,0
xiaomi-14t-5g,"Quá ổn trong tầm giá, chụp hình Leica xuất sắc quá trời, có kháng bụi kháng nước.Cấu hình Xiaomi thì khỏi bàn rồi, mạnh hơn mấy cái hãng kia, sắp tới có HyperOS 2.0","quá ổn trong tầm giá, chụp hình lia xuất sắc quá trời, có kháng bụi, kháng nước.., cấu hình xiaomi thì khỏi bàn rồi, mạnh hơn mấy cái hãng kia, sắp tới có hyperos 2.0.",quá ổn trong tầm giá chụp hình lia xuất_sắc quá_trời kháng bụi kháng cấu_hình xiaomi bàn mạnh hơn mấy hãng kia hyperos 2,5,1,0
xiaomi-14t-5g,cho tôi hỏi. khi nào cái hyper OS của xiao mi 14T lên được 2.0 vậy. hiện nay thấy báo chí đăng đã cho cập nhật mà máy tôi lại không thấy báo gì. cảm ơnmáy đang chạy OS 1.07.0,cho tôi hỏi. khi nào cái hyper os của xxiao mi 14t lên được 2.0 vậy. hiện nay thấy báo chí đăng đã cho cập nhật mà máy tôi lại không thấy báo gì. cảm ơn máy đang chạy os 1.07.0.,hỏi nào hyper os xxiao mi 14t lên được 2 thấy báo_chí đăng cập_nhật mà máy không thấy báo gì cảm_ơn máy chạy os 17,5,1,1
