product_id,comment,comment_clean,rating,label
iphone-16-pro-max,sài được hơn tháng thì loa trong rè chưa rõ nguyên nhân đã vệ sinh loa các kiểu nhưng vẫn rè,sài loa rè nguyên_nhân vệ_sinh loa kiểu rè,3,negative
iphone-16-pro-max,mới mua máy được ngày lúc mua thì kiểm tra không vấn đề gì nhưng lúc đem về mở nhạc thì nghe loa có vẻ bị rè rè không biết có ai bị như mình không nhưng mua máy hơn triệu thì mình cảm thấy rất khó chịu cho hỏi nếu đem ra thế giới di động thì sẻ xử lí tình trạng này như nào mình không muốn gửi máy đi thẩm định từ đến ngày đâu,mới mua máy mua kiểm_tra không vấn_đề đem nhạc loa vẻ rè rè không không mua máy triệu khó_chịu đem thế_giới di_động sẻ xử_lí không gửi máy đi thẩm_định,3,negative
iphone-16-pro-max,iphone pro có dải màu bao nhiêu bit z ad,iphone pro dải màu bao nhiêu bit z ad,4,positive
iphone-16-pro-max,điện thoại mới mua ngày lỗi reset counter lần,điện_thoại mới mua lỗi reset counter,3,negative
iphone-16-pro-max,đã trải nghiệm hơn tuần thấy trơn chu mượt màn tưởng to và khó cầm nắm nhưng không cảm giác máy cầm đầm tay nhẹ hơn con 14pda chút pin cũng trâu với tác vụ bình thường không chơi game thì em xài ngày sạc lần,trải_nghiệm tuần trơn chu mượt màn tưởng to cầm nắm không cảm_giác máy cầm đầm nhẹ 14 pda chút pin trâu tác_vụ bình_thường không game xài sạc,5,positive
iphone-16-pro-max,chụp đêm sáng,chụp đêm,5,positive
iphone-16-pro-max,mình mới mua giờ không thích nữa muốn đổi dòng máy khác thì mất phí bạn ạ,mới mua không đổi dòng máy phí,4,positive
iphone-16-pro-max,quá mượt so với 15m,mượt 15 m,5,positive
iphone-16-pro-max,mới mua chưa được tuần cụm camera sau có mắt dô hạt bụi không ưng cho lắm có đổi trả được không,mới mua tuần cụm camera mắt dô hạt bụi không ưng lắm đổi trả không,3,negative
iphone-16-pro-max,công nhận pin đỉnh để qua đêm không tụt tý gì dùng sướng hơn 15 năm nhiều,công_nhận pin đỉnh đêm không tụt tý sướng 15,5,positive
iphone-16-pro-max,kiểm tra tình trạng bảo hành đến đâu cho mình với,kiểm_tra bảo hành,3,negative
iphone-16-pro-max,màu trắng rất đẹp rất thích đỉnh kịch trần,màu_trắng đẹp đỉnh kịch_trần,5,positive
iphone-16-pro-max,màu titan sa mạc ngoài đời nhìn khá đẹp điện thoại dùng mượt hiệu năng ok,màu titan sa_mạc đời khá đẹp điện_thoại mượt hiệu_năng ok,5,positive
iphone-16-pro-max,cho mình hỏi một người có thể trả góp 2sham không,thể trả_góp 2 sham không,5,positive
iphone-16-pro-max,điện thoại mới sử dụng được ngày thấy cũng tạm ổn sẽ quay lại đánh giá sau khi sử dụng lâu dài xưa nay luôn không làm tôi thất vọng với thái độ phục vụ của nhân viên nhưng lần này tôi cho sao với thái độ của quản lý cửa hàng sẽ không bao giờ quay lại ở cửa hàng đó,điện_thoại mới tạm ổn lâu_dài xưa_nay không thất_vọng thái_độ phục_vụ nhân_viên thái_độ quản_lý cửa_hàng không bao cửa_hàng,3,negative
iphone-16-pro-max,sài được có tầm tuần mà thao tác nhắn tin đã có dấu hiệu chậm và đơ rồi cần cân nhắc khi mua,sài tầm tuần thao_tác nhắn_tin dấu_hiệu chậm đơ cân_nhắc mua,3,negative
iphone-16-pro-max,cho em pin của điện thoại là đúng lượng bao nhiêu ,pin điện_thoại bao nhiêu,4,positive
iphone-16-pro-max,iphone prom 256g mới sài tuần mau tụt pin hơn iphone prom cái của mình đang đang sài có ai bị giống mình không,iphone prom 256 g mới sài tuần mau tụt pin iphone prom sài không,4,positive
iphone-16-pro-max,dùng được tháng rồi thấy ok,ok,5,positive
iphone-16-pro-max,mình mới mua ip16 promax hôm qua trước đó dùng ip13 promax đều mua ở tgd đập hộp cảm nhận về ip16 sau ngày sử dụng là hơi thất vọng camera không được sắc nét mặt trước hơi mờ pin thì tụt nhanh còn không lâu ip13 các tính năng khác ít dùng nên chưa đánh giá nói chung là không nên mua,mới mua ip16 promax hôm_qua ip13 promax mua tgd đập_hộp cảm_nhận ip16 hơi thất_vọng camera không sắc_nét mặt hơi mờ pin tụt nhanh không ip13 tính_năng không mua,3,negative
iphone-16-pro-max,hồi mới hơn tháng tự nhiên có hạt bụi trong camera trước nhìn bực mình chướng mắt không biết từ đâu rơi vô vô từ đường nào mà có thể nằm bên trong camera ban đầu tưởng bị dưới kính cường lực làm gỡ luôn cái cường lực tốn tiền cường lực kết quả bị hạt bụi dưới cam chả biết làm sao để hết bỏ tiền ra mua mà giờ o thấy hụt hẩn khổ thiệt chứ,hồi mới tự_nhiên hạt bụi camera bực_mình chướng_mắt không rơi vô vô từ_đường thể nằm camera ban_đầu tưởng kính cường_lực gỡ cường_lực tốn tiền cường_lực kết_quả hạt bụi cam chả hết tiền mua o hụt hẩn khổ thiệt,5,positive
iphone-16-pro-max,đẹp hài lòng,đẹp hài,5,positive
iphone-16-pro-max,mua iphone pro max thật không vui tí nào lỗi búa xua nghe cộng đồng mạng kêu quá trờitôi có lẽ máy mắn hơnchỉ gặp lỗi bàn phím và kết nối wifi lúc đầunhưng tới bản ios mới cập nhật tối hôm trước xongsáng sớm thì sim kết nối chập chờnđến 3h chiều thì máy báo không có simối giời ơi không thể nghe gọi đượcquá buồn vì mất thời gian vọc vạch kiểm tra sim chế độ máy bayđặt lại kết nối mạngkhởi động lạinhưng vẫn lì ra cứ tịt sim nếu cài đặt gốc thì phải tốn thời gian cài lạitối ưu cho máy tải thêm ứng dụng sao lưu nữamệt rồi đâydo theo tôi nghĩ cần tích cực thông báo cho apple càng sớm càng tốtrõ đã tốn nhiều tiền mà còn mệt,mua iphone pro max không vui tí lỗi búa xua cộng_đồng mạng kêu trờitôi lẽ máy mắn hơnchỉ lỗi bàn_phím kết_nối wifi đầunhưng ios mới cập_nhật tối hôm xongsáng sim kết_nối chập chờnđến 3 h chiều máy báo không simối giời không thể gọi đượcquá buồn thời_gian vọc_vạch kiểm_tra sim chế_độ máy bayđặt kết_nối mạngkhởi động lạinhưng lì tịt sim cài_đặt gốc tốn thời_gian cài lạitối ưu máy tải ứng_dụng sao_lưu nữamệt đâydo tích_cực thông_báo apple tốtrõ tốn tiền mệt,3,negative
iphone-16-pro-max,mình mua máy từ ngày vừa rồi sài thời bị dính lỗi này ad ơi và mình đã cập nhật lên bản ios181 rc rồi nhưng vẫn chưa mấy phần panicfull và restcounter vậy ad mặc máy mình sài chưa bị sụp nguồn bao giờ vậy cho mình bị lỗi như này có ảnh hưởng gì không nhỉ,mua máy sài thời dính lỗi ad cập_nhật ios 181 rc mấy panicfull restcounter ad mặc máy sài sụp bao lỗi ảnh_hưởng không,3,negative
iphone-16-pro-max,nay vừa mới mua một em ip16 promax đang trải nghiệm mong rằng sẽ là một sản phẩm tốt nhất của applo,mới mua ip16 promax trải_nghiệm mong sản_phẩm tốt applo,5,positive
iphone-16-pro-max,tôi cần liên hệ lại để hỗ trợ về vấn đề kỹ thuật mong sớm có thông tin,liên_hệ vấn_đề kỹ_thuật mong thông_tin,5,positive
iphone-16-pro-max,tại sao iphone pro lại chụp ảnh mờ hơn các loại iphone khác màu không đẹp,iphone pro chụp ảnh mờ iphone màu không đẹp,3,negative
iphone-16-pro-max,mình nhận hàng từ mình cũng bị tình trạng reset panic full thì lỗi này liên đến cứng lẫn mềm nên mọi người ai gặp tình trạng đó thì vào sos tắt hết nếu còn bị thì tắt cái chú ý bên face id trợ năng face id dòng mình thử và tạm thời ngày rồi chưa bị,hàng reset panic full lỗi liên cứng lẫn mềm sos tắt hết tắt chú_ý face id trợ năng face id dòng thử tạm_thời,5,positive
iphone-16-pro-max,máy lỗi pnic và reset gửi hãng bảo hành đã quá ngày mà vẫn chưa trả máy lại hẹn thêm ngày trong khi đó chính sách là không bảo hành quá ngày bao đổi trả giải thích giúp,máy lỗi pnic reset gửi hãng bảo hành trả máy hẹn chính_sách không bảo hành bao đổi trả giải_thích giúp,3,negative
iphone-16-pro-max,mới lây tôi hôm qua co cam giac cam ưng lâu lâu bi châm đâu tiên thi không xem đươc trinh trang pin sau khi câp nhât pm thi xem ok chăc tư tư hang cung khăc phuc thôi hi vong xai ôn đinh va không phai giưi lên hang,mới lây hôm_qua co cam_giac cam ưng bi châm tiên thi không đươc trinh_trang pin câp nhât pm thi ok chăc tư tư hang cung khăc phuc hi_vong xai ôn đinh va không phai giưi hang,3,negative
iphone-16-pro-max,máy xài chán đánh chữ nhảy chậm như rùa,máy xài chán đánh chữ nhảy chậm rùa,3,negative
iphone-16-pro-max,máy mình mua từ cũng mấy lần bị tự khởi động lại không biết hãng bảo hành sao,máy mua mấy khởi_động không hãng bảo hành,3,negative
iphone-16-pro-max,đơ màn và tự khởi động lại mặc dù đã định dạng và lên ios mới nhất vẫn bị gửi đi thẩm định ngày rồi còn ngày nữa xem kết luận thế nào,đơ màn khởi_động mặc định_dạng ios mới gửi đi thẩm_định kết_luận,3,negative
iphone-16-pro-max,ok mà điều dòng mới os còn mới nên còn nhiều lỗi hy vọng bản sửa tất cả các lỗi sẽ ổn định hơn,ok dòng mới os mới lỗi hy_vọng sửa lỗi ổn_định,5,positive
iphone-16-pro-max,máy hay bị sập nguồn liên tục giờ tôi phải làm sao có đổi máy liền cho tôi được không,máy sập liên_tục đổi máy liền không,4,positive
iphone-16-pro-max,máy mua từ hôm mở bán đầu tiên cũng hay bị sập nguồn mở lại tần suất có khi ngày có khi ngày nhu cầu của mình cũng chỉ xem phim lướt mạng xã thôi có cách nào khắc phục không,máy mua hôm sập tần_suất nhu_cầu phim lướt mạng xã khắc_phục không,3,negative
iphone-16-pro-max,mình mua về bị lỗi panicfull và reset counter lên hãng kiểm tra thì máy bảo không sao giờ thì có lúc ngày hiện lần có lúc ngày hiện lần,mua lỗi panicfull reset counter hãng kiểm_tra máy bảo không hiện hiện,4,positive
iphone-16-pro-max,hơi nóng,hơi nóng,5,positive
iphone-16-pro-max,ok,ok,5,positive
masstel-izi-10,ổn,ổn,4,positive
masstel-izi-10,sản phẩm tốt nghe gọi rõ ràng pin sử dụng cũng ok,sản_phẩm tốt gọi rõ_ràng pin ok,5,positive
masstel-izi-10,mình cần mua máy nhưng không có mục đặt hàng vui lòng liên hệ với mình ạ,mua máy không mục hàng vui_lòng liên_hệ,5,positive
masstel-izi-10,cho mình hỏi quy định mới về điện thoại có 4g thì loại điện thoại này có dùng được nữa không hay phải thay điện thoại cảm ứng vào được internet ạ,quy_định mới điện_thoại 4g điện_thoại không thay điện_thoại cảm_ứng internet,5,positive
masstel-izi-10,mình cần vạn máy 10 minh xxxx860567,vạn máy mười minh,5,positive
masstel-izi-10,tot,tot,5,positive
masstel-izi-10,loa to rõ,loa to,4,positive
masstel-izi-10,giá rẻ phục vụ tận tình,giá rẻ phục_vụ tận_tình,5,positive
masstel-izi-10,dien thoai xai rat tot,dien_thoai xai rat tot,5,positive
masstel-izi-10,dùng ok thích hợp cho người trung niên người già dùng sóng 4g ok,ok thích_hợp trung_niên người_già sóng 4g ok,4,positive
masstel-izi-10,điện thoại của em dùng tốt ạ có điều pin hơi yếu tý ạ,điện_thoại tốt pin hơi yếu tý,4,positive
masstel-izi-10,máy nghe to rõ pin lâu giá rẻ,máy to pin giá rẻ,5,positive
masstel-izi-10,máy ok phù hợp cho người già loa to chống điếc giá nghìn không đòi hỏi gì nhiều,máy ok người_già loa to chống điếc giá nghìn không đòi_hỏi,5,positive
masstel-izi-10,nghe gọi tốt,gọi tốt,5,positive
masstel-izi-10,sản phẩm tốt nhân viên chăm sóc khách hàng thân thiện,sản_phẩm tốt nhân_viên chăm_sóc khách_hàng thân_thiện,5,positive
masstel-izi-10,tuyệt vời,tuyệt_vời,4,positive
masstel-izi-10,rất tốt,tốt,5,positive
masstel-izi-10,cho em hỏi máy này cài báo thức lần được không ạ em cài hoài không được,máy cài báo_thức không cài hoài không,4,positive
masstel-izi-10,tại sao mình không thể kết nối vào trình duyệt vậy ạ,không thể kết_nối trình_duyệt,3,negative
masstel-izi-10,điện thoại masstel vừa mua xong giờ màn hình bị trắng luôn rồi mở không lên luôn phải làm sao đây,điện_thoại masstel mua xong màn_hình trắng không,5,positive
masstel-izi-10,mấy nút nhỏ gọn mỗi tội loa hơi nhỏ pin tạm ổn,mấy nút nhỏ gọn tội loa hơi nhỏ pin tạm ổn,4,positive
masstel-izi-10,ok,ok,5,positive
masstel-izi-10,sản phẩm dùng cho con cái đi học rất tiện dụng dễ quản lý nhất là việc trẻ nhỏ sử dụng công nghệ và các phần mềm độc hại,sản_phẩm con_cái đi học tiện_dụng dễ quản_lý trẻ_nhỏ công_nghệ phần_mềm độc_hại,4,positive
masstel-izi-10,rất tốt phù hợp máy phụ,tốt máy phụ,5,positive
masstel-izi-10,sài rất tốt,sài tốt,5,positive
masstel-izi-10,hơi khó dùng,hơi,4,positive
masstel-izi-10,rất tốt,tốt,5,positive
masstel-izi-10,ổn ạ,ổn,3,negative
masstel-izi-10,ok,ok,5,positive
masstel-izi-10,tốt,tốt,5,positive
masstel-izi-10,dùng tốt,tốt,5,positive
masstel-izi-10,sản phẩm ok,sản_phẩm ok,5,positive
masstel-izi-10,xài ổn ok lắm,xài ổn ok lắm,5,positive
masstel-izi-10,máy sài tốt,máy sài tốt,5,positive
masstel-izi-10,điện thoại dùng tốt hình ảnh rõ nét âm thanh tốt,điện_thoại tốt hình_ảnh nét âm_thanh tốt,4,positive
masstel-izi-10,dùng bình thường chưa có vấn đề gì,bình_thường vấn_đề,3,negative
masstel-izi-10,ok mua cho ông ở nhà sử dụng,ok mua,5,positive
masstel-izi-10,tuyệt vời,tuyệt_vời,5,positive
masstel-izi-10,tốt,tốt,4,positive
masstel-izi-10,dùng ô ki,ô ki,5,positive
masstel-izi-10,tốt,tốt,5,positive
masstel-izi-10,tạm ôn,tạm ôn,3,negative
masstel-izi-10,sản phẩm dùng tốt,sản_phẩm tốt,5,positive
masstel-izi-10,nghe gọi lâu lâu lên web đọc truyện,gọi web đọc truyện,5,positive
masstel-izi-10,sản phẩm rất chất lượng,sản_phẩm chất_lượng,5,positive
masstel-izi-10,ok,ok,5,positive
masstel-izi-10,tốt,tốt,4,positive
masstel-izi-10,tôi cảm nhận là nhân viên tuyệt vời,cảm_nhận nhân_viên tuyệt_vời,5,positive
masstel-izi-10,mới mua máy được tháng mà giờ gọi thì nghe được đối phương nói nhưng mình nói đối phương không nghe được hy vọng sớm nhận được phản hồi bảo hành,mới mua máy gọi đối_phương đối_phương không hy_vọng phản_hồi bảo hành,3,negative
masstel-izi-10,okik,okik,5,positive
masstel-izi-10,rất ok,ok,5,positive
masstel-izi-10,điện thoại sài thấy cũng hay máy tiện lợi dùng được sim nghe gọi rõ ràng,điện_thoại sài máy tiện_lợi sim gọi rõ_ràng,4,positive
masstel-izi-10,rất nhiệt tình,nhiệt_tình,5,positive
masstel-izi-10,rất tốt,tốt,5,positive
masstel-izi-10,chị nhân viên nhiệt tình tư vấn cute ạ,nhân_viên nhiệt_tình tư_vấn cute,5,positive
masstel-izi-10,tốt,tốt,4,positive
masstel-izi-10,sản phẩm rất tốt,sản_phẩm tốt,5,positive
masstel-izi-10,ok,ok,5,positive
masstel-izi-10,nhỏ gọn nhẹ chữ hơi to,nhỏ gọn nhẹ chữ hơi to,5,positive
masstel-izi-10,tốt thiệt các bạn à,tốt thiệt,5,positive
masstel-izi-10,sản phẩm tốt chất lượng cao tôi rất thích sản phẩm này có nhu cầu sẽ tiếp tục ủng hộ,sản_phẩm tốt chất_lượng sản_phẩm nhu_cầu ủng_hộ,5,positive
masstel-izi-10,ok,ok,5,positive
masstel-izi-t6,điện thoại đang sáng không sử dụng thì mình tắt nút nào vậy ạ,điện_thoại không tắt nút,3,negative
masstel-izi-t6,có pin thay thế không giá nhiêu,pin thay_thế không giá nhiêu,4,positive
masstel-izi-t6,điện thoại loa thoại nghe rè không nghe rõ,điện_thoại loa thoại rè không,3,negative
masstel-izi-t6,máy dùng rất tốt màn hình sáng pin trâu loa to nếu ai sợ người ngoài nghe thấy cuộc nói chuyện của mình có thể chỉnh âm lượng mặc định nhỏ xuống có thể chỉnh báo thức lặp lại theo ngày trong tuần mong muốn hàng masstel là hàng chuẩn đừng mua hàng trôi nổi trên mạng,máy tốt màn_hình pin trâu loa to sợ nói_chuyện thể chỉnh âm_lượng mặc_định nhỏ xuống thể chỉnh báo_thức lặp_lại tuần mong_muốn hàng masstel hàng chuẩn đừng mua hàng trôi_nổi mạng,5,positive
masstel-izi-t6,rất ok ạ,ok,4,positive
masstel-izi-t6,em mới mua tuần bị rơi xuống nước giờ hỏng loa thế giới di động có hỗ trợ thu mua lại để mua máy mới không ạ,mới mua tuần rơi xuống hỏng loa thế_giới di_động thu mua mua máy mới không,3,negative
masstel-izi-t6,máy dùng ok nhé,máy ok,5,positive
masstel-izi-t6,loa khá to hợp người lớn tuổi khuyết điểm là do loa sau nên dù chế độ cầm tay thì người ngồi gần đó vẫn nghe được,loa khá to hợp người_lớn khuyết_điểm loa chế_độ cầm,4,positive
masstel-izi-t6,pin lau het nghe goi ro va lo tuyet voingon bo re,pin lau het goi ro va lo tuyet voingon bo_re,5,positive
masstel-izi-t6,pin trâu loa to sóng,pin trâu loa to sóng,5,positive
masstel-izi-t6,tốt,tốt,5,positive
masstel-izi-t6,mới dùng mấy ngày đã liệt nút bấm trong khi rất ít dùng,mới mấy liệt nút bấm,3,negative
masstel-izi-t6,máy êm loa lớn chữ lớn pin lâu,máy êm loa chữ pin,5,positive
masstel-izi-t6,pin trâu theo cách sử dụng của mọi người âm lương ok máy này chuyên cho người lớn tuổi và những người chỉ yêu câu gọi và nghe thì quá ok trong tầm giá này về chất lượng sản phẩm phải chờ thời gian trả lời,pin trâu âm lương ok máy chuyên người_lớn yêu câu gọi ok tầm giá chất_lượng sản_phẩm chờ thời_gian trả_lời,5,positive
mobell-f209,đã được hỗ trợ đổi máy do lỗi loa thoại và loa ngoài nhận máy mới loa ngoài vẫn không nghe được,đổi máy lỗi loa thoại loa máy mới loa không,3,negative
mobell-f209,quá ok,ok,5,positive
mobell-f209,mình xin nhận xét về sản phẩm f209 này như sau về phần loa thoại có vẽ như không được trong cho lắm nói chuyện phải hét thật to lên thì mới thông tín hiệu cho cả bên cùng nghe về phần tin nhắn thì khi tin rác hay tin nhắn của bạn bè gửi đến máy phản hồi và nhận ký tự đầy đủ không giống như kiểu máy khác như nokia hay motorola f309 hoặc thương hiệu masstel mỗi lần tin nhắn rác hay quảng cáo gửi đến là máy cho phản hồi chia ra từng cụm mặc dù có nội dung mà tin nhắn gửi về chia làm hoặc lần đứt khúc và đứt đoạn như vậy mỗi lần mở lên xem tin nhắn là không biết đọc từ đâu trở lên rất bất tiện riêng mình mình thấy em mobell f209 này vẫn ngon hơn so với mấy em khác,nhận_xét sản_phẩm f209 loa thoại vẽ không trong_cho lắm nói_chuyện hét to mới thông tín_hiệu tin_nhắn rác tin_nhắn bạn_bè gửi máy phản_hồi ký_tự đầy_đủ không kiểu máy nokia motorola f309 thương_hiệu masstel tin_nhắn rác quảng_cáo gửi máy phản_hồi chia cụm mặc nội_dung tin_nhắn gửi chia đứt khúc đứt_đoạn tin_nhắn không đọc trở bất_tiện mobell f209 ngon mấy,5,positive
mobell-f209,dbt dùng cho người lớn tuổi ok,dbt người_lớn ok,5,positive
mobell-f209,tro giup tat đọc thời gian khi trẵn giờ vi du ho khong phut,tro_giup tat đọc thời_gian trẵn vi_du ho khong phut,3,negative
mobell-f209,máy này sử dụng cho người lớn tuổi rất phù hợp chữ to nghe gọi lớn nói chung ok,máy người_lớn chữ to gọi ok,4,positive
mobell-f209,hài lòng có mua gì sẽ ủng hộ,hài mua ủng_hộ,5,positive
mobell-f209,ok,ok,5,positive
mobell-f209,sản phẩm ok,sản_phẩm ok,4,positive
mobell-f209,mình mới mua máy này thấy thiết kế chắc chắn nghe gọi rõ ràng pin dùng cũng lâu nhân viên bán hàng và chăm sóc khách hàng của thế giới di động rất nhiệt tình và chu đáo xin cảm ơn,mới mua máy thiết_kế gọi rõ_ràng pin nhân_viên hàng chăm_sóc khách_hàng thế_giới di_động nhiệt_tình chu_đáo,5,positive
mobell-f209,loa ngoài to điểm trù duy nhất là pin kém không sử dụng ngày phải sạc pin lần,loa to điểm trù duy_nhất pin kém không sạc pin,3,negative
mobell-f209,sản phẩm tốt nhân viên tư vấn nhiệt tình,sản_phẩm tốt nhân_viên tư_vấn nhiệt_tình,5,positive
mobell-f209,rất thân thiện và nhiệt tình,thân_thiện nhiệt_tình,5,positive
mobell-f209,xin chào các nhân viên,chào nhân_viên,5,positive
mobell-f209,máy dùng tốt đáp không hỏng,máy tốt đáp không hỏng,5,positive
mobell-f209,dễ sd,dễ,4,positive
mobell-f209,tôi rất thích sản phẩm của của bạn,sản_phẩm,5,positive
mobell-f209,mình thấy máy dùng nhanh hết pin có phải do máy không,máy nhanh hết pin máy không,3,negative
mobell-f209,máy đang sử dụng tốt loa to,máy tốt loa to,4,positive
mobell-f209,tốt,tốt,5,positive
mobell-f209,sản phẩm tốt nhân viên tư vấn quá êm,sản_phẩm tốt nhân_viên tư_vấn êm,5,positive
mobell-f209,không,không,3,negative
mobell-f209,hài lòng,hài,4,positive
mobell-f209,loa to,loa to,5,positive
mobell-f209,cách phục vụ nhiệt tình sản phẩm chất lượng,phục_vụ nhiệt_tình sản_phẩm chất_lượng,5,positive
mobell-f209,máy nghe gọi tốt loa rõ nói chung tầm giá rẻ mua dùng được với người già,máy gọi tốt loa tầm giá rẻ mua người_già,4,positive
mobell-f209,ngon,ngon,5,positive
mobell-f309,shop có bán pin không ạ,shop pin không,5,positive
mobell-f309,máy âm to chữ lớn thời lượng chờ của pin dài điểm dở là máy chỉ có bản nhạc gần giống nhau nên khó phân cho sim và chuông báo thức còn nữa tin nhắn đến bị máy cắt khúc ra thành nhiều tin nhắn nhỏ nên việc xem tin nhắn khó khăn một lỗi nhỏ là máy được hẹn giờ tự mở máy sau khi tắt nhưng máy không thực hiện,máy âm to chữ thời_lượng chờ pin điểm dở máy bản_nhạc phân sim chuông báo_thức tin_nhắn máy cắt khúc thành tin_nhắn nhỏ tin_nhắn khó_khăn lỗi nhỏ máy hẹn máy tắt máy không,3,negative
mobell-f309,dùng mượt máy chữ to rất thích hợp cho người cao tuổi,mượt máy_chữ to thích_hợp cao_tuổi,5,positive
mobell-f309,loa to rõ pin sài mấy ngày mới hết rất hài lòng,loa to pin sài mấy mới hết hài,5,positive
mobell-f309,có cái hơi tiếc là loa trong không được lớn lắm vì dành cho người lớn tuổi là mẹ mình còn mọi thứ còn lại điều ổn nói chung với mức giá không đòi hỏi gì nhiều,hơi tiếc loa không lắm người_lớn mẹ ổn giá không đòi_hỏi,5,positive
mobell-f309,tuyệt,tuyệt,5,positive
mobell-f309,mình mua về cho người già dùng dùng ổn ạ,mua người_già ổn,5,positive
mobell-f309,pin tốt loa to màn hình ngang to nên dễ nhìn,pin tốt loa to màn_hình ngang to dễ,5,positive
mobell-f309,bth không đổi được nhạc chuông,bth không đổi nhạc_chuông,3,negative
mobell-f309,ok,ok,5,positive
mobell-f309,ok,ok,4,positive
mobell-f309,mình thấy tốt lắm,tốt lắm,5,positive
mobell-f309,dòng sản phẩm này dùng ok âm thanh rất lớn giá cả hợp lí,dòng sản_phẩm ok âm_thanh giá_cả hợp_lí,5,positive
mobell-f309,xin hướng dẫn cách thiết lập quay số nhanh trên điện thoại motorola f309 này tôi loay hoay mãi mà không được vì nó không giống như cách thiết lập trên nokia,hướng_dẫn thiết_lập nhanh điện_thoại motorola f309 loay_hoay mãi không không thiết_lập nokia,4,positive
mobell-f309,máy dùng ok lắm,máy ok lắm,4,positive
mobell-f309,mình mua tặng mẹ nghe mẹ nói là đẹp loa to ok còn bền không thì sài thời gian mới biết được,mua tặng mẹ mẹ đẹp loa to ok bền không sài thời_gian mới,5,positive
mobell-f309,rất tốt,tốt,5,positive
mobell-f309,máy dùng tốt lắm,máy tốt lắm,4,positive
mobell-f309,sản phẩm dùng ổn,sản_phẩm ổn,4,positive
mobell-f309,mình tìm nhạc chuông chỉ có chuông thôi ạ không có nhiều máy bị vậy là bình thường hay bị sao ạ,nhạc_chuông chuông không máy bình_thường,3,negative
mobell-f309,mua tặng người thân nên cũng không có ý kiến hi vọng máy xài bền,mua tặng người_thân không ý_kiến hi_vọng máy xài bền,5,positive
mobell-f309,bình thường,bình_thường,3,negative
mobell-f309,dùng ok,ok,5,positive
mobell-f309,máy dễ sử dụng nghe gọi rất tốt,máy dễ gọi tốt,5,positive
mobell-f309,tốt,tốt,4,positive
mobell-f309,sản phẩm đẹp chữ to người già dùng rất tốt cửa hàng chăm sóc khách rất nhiệt tình chúc đmx ngày càng phát triển,sản_phẩm đẹp chữ to người_già tốt cửa_hàng chăm_sóc nhiệt_tình chúc đmx phát_triển,5,positive
mobell-f309,ok,ok,3,negative
mobell-f309,tốt,tốt,5,positive
mobell-f309,ok,ok,5,positive
mobell-f309,sản phẩm ok so với tầm giá nhân viên bạn hàng lịch sử chứ đáo,sản_phẩm ok tầm giá nhân_viên bạn_hàng lịch_sử đáo,5,positive
mobell-f309,nice,nice,5,positive
mobell-f309,vui vẻ nhiệt tình,vui_vẻ nhiệt_tình,5,positive
mobell-f309,tôi sẽ giới thiệu sản phẩm này cho bạn bè nhé xin cảm ơn,giới_thiệu sản_phẩm bạn_bè,5,positive
mobell-f309,mình thấy sản phẩm rất tốt,sản_phẩm tốt,5,positive
mobell-f309,tốt,tốt,5,positive
mobell-f309,mua nhiều lần ở điện máy xanh vạn lý rồi nhân viên rất chu đáo nhiệt tình sản phẩm rất tốt,mua điện_máy xanh vạn lý nhân_viên chu_đáo nhiệt_tình sản_phẩm tốt,5,positive
mobell-f309,tốt hài lòng,tốt hài,5,positive
mobell-f309,nhân viên tư vấn rất nhiệt tình dùng ok còn độ bền thì chờ thời gian mới nói được,nhân_viên tư_vấn nhiệt_tình ok độ_bền chờ thời_gian mới,4,positive
mobell-f309,hài lòng,hài,5,positive
mobell-m239,tốt,tốt,5,positive
mobell-m239,sao không có chức năng tính tiền nhỉ,không chức_năng tiền,4,positive
mobell-m239,máy loa to phím số to còn có đèn nền rất tiện cho người cao tuổi lúc mới mua điện thoại sụt pin nhanh lắm chưa được ngày kiểm tra và tắt bluetooth và dữ liệu di động là quá ổn mọi người nhớ kiểm tra trong cài đặt nhé,máy loa to phím to đèn tiện cao_tuổi mới mua điện_thoại sụt pin nhanh lắm kiểm_tra tắt bluetooth dữ_liệu di_động ổn kiểm_tra cài_đặt,5,positive
mobell-m239,ok,ok,5,positive
mobell-m239,san phâm ok,san phâm ok,5,positive
mobell-m239,ổn,ổn,5,positive
mobell-m239,cài đặt quay số nhanh xong rồi tháo pin ra ngày không sử dụng nó có mất tính năng quay số nhanh không ạ,cài_đặt nhanh xong tháo pin không tính_năng nhanh không,5,positive
mobell-m239,ok,ok,5,positive
mobell-m239,ok,ok,4,positive
mobell-m239,sản phẩm còn rất tốt,sản_phẩm tốt,4,positive
mobell-m239,tốt,tốt,5,positive
mobell-m239,ổn định okkie,ổn_định okkie,5,positive
mobell-m239,chuông lớn nghe to rõ trong tầm giá,chuông to tầm giá,4,positive
mobell-m239,ok chuông to,ok chuông to,5,positive
mobell-m239,tốt,tốt,4,positive
mobell-m239,điện thoại giá rẻ chất lượng tốt,điện_thoại giá rẻ chất_lượng tốt,5,positive
mobell-m239,điện thoại dùng ok,điện_thoại ok,4,positive
mobell-m239,tốt,tốt,4,positive
mobell-m239,cho mình hỏi có thu cũ loại này không mình mua gần tháng,thu cũ không mua,5,positive
mobell-m239,ok,ok,5,positive
mobell-m239,nghe rõ chữ to,chữ to,5,positive
